ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,,,,Victor Lopez,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9925,,,Danza Festiva,https://www.musicshopeurope.fr/danza-festiva-alf00bd9925?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5275
,,Michael Story,,,Pyotr Ilyich Tchaikovsky,Tschaikowskis famous  March from the Nutcracker Siute  arranged for classic bands.,,Alfred Music Publications,Pièce de concert,Orchestre d'Harmonie,,"No, digital available",ALF00BD9765,,Romantic,March From The Nutcracker Suite,https://www.musicshopeurope.fr/march-from-the-nutcracker-suite-alf00bd9765
,,Jack Bullock,,,,"This grand traditional American folk song is suitable for every beginning band. The concrete scoring of the melody in a straightforward manner allows the flowing melody of sheer spender to dominate. Although it is set in 4/4 time, this arrangement, once mastered, would serve as a splendid introduction to cut-time.",,Alfred Music Publications,Musique traditionnelle,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00028,,,Simple Gifts,https://www.musicshopeurope.fr/simple-gifts-alf00bdm00028?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,Jerry Brubaker,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00026,March,,Wings and Shield,https://www.musicshopeurope.fr/wings-and-shield-alf00bdm00026?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00024,,,Hymn and Fantasia,https://www.musicshopeurope.fr/hymn-and-fantasia-alf00bdm00024?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,2000,,,,Victor Lopez,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00023,,,Under the Rice Moon,https://www.musicshopeurope.fr/under-the-rice-moon-alf00bdm00023?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,2007,Jerry Brubaker,,,,,00:04:23,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00020,,,Coventry Carol,https://www.musicshopeurope.fr/coventry-carol-alf00bdm00020?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,2000,,,,Michael Story,,,Alfred Music Publications Germany,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00019,,,Carnaval de Brasil,https://www.musicshopeurope.fr/carnaval-de-brasil-alf00bdm00019?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,Robert W. Smith,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00017,,,Tidings of Joy!,https://www.musicshopeurope.fr/tidings-of-joy-alf00bdm00017?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,Robert W. Smith,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00016,,,To Challenge the Sky and Heavens Above,https://www.musicshopeurope.fr/to-challenge-the-sky-and-heavens-above-alf00bdm00016?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,James D. Ployhar,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00015,,,"Santa, I Hear You",https://www.musicshopeurope.fr/santa-i-hear-you-alf00bdm00015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,2000,Douglas E. Wagner,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00013,,,Slava,https://www.musicshopeurope.fr/slava-alf00bdm00013?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,James D. Ployhar,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00010,,,"Unknown Soldier, The",https://www.musicshopeurope.fr/unknown-soldier-the-alf00bdm00010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,James D. Ployhar,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00008,,,Procession,https://www.musicshopeurope.fr/procession-alf00bdm00008?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,Carl Strommen,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00004,,,Paths of Glory,https://www.musicshopeurope.fr/paths-of-glory-alf00bdm00004?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,James D. Ployhar,"One of the most fascinating attractions of performance music in almost any medium is the discover and interpretation of sounds that closely identify with cultures as they have developed in nations or regions of our world. With a strong rhythmic drive and intensity, complete with expanded percussion, this work is an overture that celebrates the musical heritage of Latin America. It is a guaranteed audience pleaser",,Alfred Music Publications,Musique latine,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00003,,,Overture de Argentina,https://www.musicshopeurope.fr/overture-de-argentina-alf00bdm00003?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,,,,Douglas E. Wagner,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00002,,,In Honored Glory,https://www.musicshopeurope.fr/in-honored-glory-alf00bdm00002?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5300
,,Paul Cook,,,,"It has been called the ""Irish National Anthem,"" and has been adopted as a favorite tune by millions beyond the shores of that country. It also has served as the theme song for entertainers, and appeared in soundtracks on television and in motion pictures. This beautifully sensitive scoring brings the song into the concert band arena, playable by bands and ensembles of almost any level of skill. Gracious and elegant.",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9833,,Irlandais,Irish Tune from County Derry,https://www.musicshopeurope.fr/irish-tune-from-county-derry-alf00bd9833
,,Elliot Del Borgo,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9912,,,Christmas Collection,https://www.musicshopeurope.fr/christmas-collection-alf00bd9912
,,,,,Jerry Brubaker,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9947,,,Chesapeake,https://www.musicshopeurope.fr/chesapeake-alf00bd9947
,,,,,Elliot Del Borgo,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01010,,,To Gallant Heroes,https://www.musicshopeurope.fr/to-gallant-heroes-alf00bdm01010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,Jack Bullock,,,,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01009,,,Celebration of Christmas Carols,https://www.musicshopeurope.fr/celebration-of-christmas-carols-alf00bdm01009?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,Douglas E. Wagner,,,,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01006,,,Overture!,https://www.musicshopeurope.fr/overture-alf00bdm01006?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,James D. Ployhar,,,Ludwig van Beethoven,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01005,,,Hymn to Joy,https://www.musicshopeurope.fr/hymn-to-joy-alf00bdm01005?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,Elliot Del Borgo,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01004,,,A Jefferson Portrait,https://www.musicshopeurope.fr/a-jefferson-portrait-alf00bdm01004?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,Robert E. Foster,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01003,,,"Singapura Medley, Part II",https://www.musicshopeurope.fr/singapura-medley-part-ii-alf00bdm01003?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,Robert E. Foster,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01002,,,"Singapura Medley, Part I",https://www.musicshopeurope.fr/singapura-medley-part-i-alf00bdm01002?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,Elliot Del Borgo,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM01001,,,Parable,https://www.musicshopeurope.fr/parable-alf00bdm01001?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,William P. Latham,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00055,,,Proud Heritage,https://www.musicshopeurope.fr/proud-heritage-alf00bdm00055?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,2000,Robert W. Smith,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00053,,,Lullaby Carols,https://www.musicshopeurope.fr/lullaby-carols-alf00bdm00053?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,Ralph Ford,,,,"The parade begins with the percussion section at a distance while the flutes introduce the traditional theme. The wonderfully innovative countermelodies interwoven with the conventional theme are certain to have your listeners on the edge of their seats. With a grand flourish, the parade ends while boosting holiday spirits for all. Choose this sparkling interpretation of this classic holiday march on your winter",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00051,,,Parade of the Wooden Soldiers,https://www.musicshopeurope.fr/parade-of-the-wooden-soldiers-alf00bdm00051?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00049,,,Symphonic Legacy,https://www.musicshopeurope.fr/symphonic-legacy-alf00bdm00049?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,2000,,,,Ralph Ford,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00048,Percussion Section Feature,,Ka Boom,https://www.musicshopeurope.fr/ka-boom-alf00bdm00048?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5325
,,,,,Elliot Del Borgo,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9910,,,Voodoo Dance,https://www.musicshopeurope.fr/voodoo-dance-alf00bd9910
,,Victor Lopez,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9946,,,Winterfest,https://www.musicshopeurope.fr/winterfest-alf00bd9946
,,,,,William Windham,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01046,,Musique du Monde,Taiko!,https://www.musicshopeurope.fr/taiko-alf00bdm01046?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,Michael Story,,,,,,Alfred Music Publications,Musique traditionnelle,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01045,,,Ayrshire Portrait,https://www.musicshopeurope.fr/ayrshire-portrait-alf00bdm01045?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01043,,,Up On The Housetop,https://www.musicshopeurope.fr/up-on-the-housetop-alf00bdm01043?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,James Swearingen,,,,"Seasonal work for Wind Band, in full score and parts.",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01040,,,On a Winter's Eve,https://www.musicshopeurope.fr/on-a-winter-s-eve-alf00bdm01040?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,Michael Story,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01039,,,The Thunderer,https://www.musicshopeurope.fr/the-thunderer-alf00bdm01039?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01037,,,Light Cavalry Overture,https://www.musicshopeurope.fr/light-cavalry-overture-alf00bdm01037?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,James D. Ployhar,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01036C,,,Big Bands Go Western,https://www.musicshopeurope.fr/big-bands-go-western-alf00bdm01036c?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01035,,,Merry Christmas Ole,https://www.musicshopeurope.fr/merry-christmas-ole-alf00bdm01035?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,Ralph Ford,,,,,,Alfred Music Publications Germany,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01034,,,Christmas Bossa Nova,https://www.musicshopeurope.fr/christmas-bossa-nova-alf00bdm01034?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,Michael Story,,00:02:15,Alfred Music Publications,,Concert Band,1.0,"No, digital available",ALF00BDM01033,,,Heritage (Concert Overture),https://www.musicshopeurope.fr/heritage-concert-overture-alf00bdm01033?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,Michael Story,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01032,,,Patapan,https://www.musicshopeurope.fr/patapan-alf00bdm01032?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,Michael Story,,,,,,Alfred Music Publications,Pièce de concert,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01031,based on Favorite American Themes,,Patriotic Bits & Pieces,https://www.musicshopeurope.fr/patriotic-bits-1-pieces-alf00bdm01031?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,Michael Story,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01029,,,Medieval Legend (A Fantasy for Band),https://www.musicshopeurope.fr/medieval-legend-a-fantasy-for-band-alf00bdm01029?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,Ralph Ford,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM01027,,,Entry of the Noblemen,https://www.musicshopeurope.fr/entry-of-the-noblemen-alf00bdm01027?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5350
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BD9945,,,Bottleneckin',https://www.musicshopeurope.fr/bottleneckin-alf00bd9945
,,Jack Bullock,,,,"This grand traditional American folk song is suitable for every beginning band. The concrete scoring of the melody in a straightforward manner allows the flowing melody of sheer spender to dominate. Although it is set in 4/4 time, this arrangement, once mastered, would serve as a splendid introduction to cut-time.",,Alfred Music Publications,Musique traditionnelle,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00028,,,Simple Gifts,https://www.musicshopeurope.fr/simple-gifts-alf00bdm00028
,,Michael Story,,,,"Seasonal work for Wind Band, in full score and parts.",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02024,based on Ding Dong! Merrily on High,,The Bells of Christmas,https://www.musicshopeurope.fr/the-bells-of-christmas-alf00bdm02024?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,Ralph Ford,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02023,,,Sounds of Joy! (A Holiday Celebration),https://www.musicshopeurope.fr/sounds-of-joy-a-holiday-celebration-alf00bdm02023?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Victor Lopez,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02022,,,Fiesta Fantasy,https://www.musicshopeurope.fr/fiesta-fantasy-alf00bdm02022?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Carl Strommen,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02020,,,Prairiesong,https://www.musicshopeurope.fr/prairiesong-alf00bdm02020?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,Douglas E. Wagner,,,E. German,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02018,,,Morris Dance,https://www.musicshopeurope.fr/morris-dance-alf00bdm02018?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02017,,,And Evermore Shall Be,https://www.musicshopeurope.fr/and-evermore-shall-be-alf00bdm02017?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,Michael Story,,,"Jean-Joseph Mouret,Edward Elgar",,,Alfred Music Publications,Pièce de concert,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02016,,,Graduation Suite,https://www.musicshopeurope.fr/graduation-suite-alf00bdm02016?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Ralph Ford,"Experience the musical journey and the magic found in these South African caves. This wonderfully imaginative work will surely instill pulse in your ensemble. Terrific concert or contest music, sure to please! (2:00)",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02015,,Musique du Monde,Cango Caves,https://www.musicshopeurope.fr/cango-caves-alf00bdm02015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,2002,James D. Ployhar,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02012,,,Swingin' into Christmas,https://www.musicshopeurope.fr/swingin-into-christmas-alf00bdm02012?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Jack Bullock,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02011,,,From The Hills Of Bristol,https://www.musicshopeurope.fr/from-the-hills-of-bristol-alf00bdm02011?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Carl Strommen,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02010,,,Ramsgate March,https://www.musicshopeurope.fr/ramsgate-march-alf00bdm02010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Jerry Brubaker,"This stirring original composition was written by the former chief arranger for the United States Navy Band immediately after our national tragedy in September of 2001. Subtitled A Message of Hope for America, it is an emotional work suitable for any program. (5:15)",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02009,A Message of Hope for America,,Thine Alabaster Cities Gleam,https://www.musicshopeurope.fr/thine-alabaster-cities-gleam-alf00bdm02009?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Jack Bullock,,,Alfred Music Publications,,Concert Band,,"No, digital available",ALF00BDM02008,,,"Symphonic Christmas, A",https://www.musicshopeurope.fr/symphonic-christmas-a-alf00bdm02008?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Ralph Ford,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02007,,,Voices Of The Thronateeska,https://www.musicshopeurope.fr/voices-of-the-thronateeska-alf00bdm02007?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5375
,,,,,Jerry Brubaker,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00026,March,,Wings and Shield,https://www.musicshopeurope.fr/wings-and-shield-alf00bdm00026
,,Robert W. Smith,,,,,,Alfred Music Publications,Pièce de concert,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02058,,,All Is Calm (based on Silent Night),https://www.musicshopeurope.fr/all-is-calm-based-on-silent-night-alf00bdm02058?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5400
,,Robert W. Smith,,,Gustav Holst,,,Alfred Music Publications,Pièce de concert,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02057,,,Old Brenton Carol (from the Holst Winter Suite),https://www.musicshopeurope.fr/old-brenton-carol-from-the-holst-winter-suite-alf00bdm02057?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5400
,2007,,,,Ralph Ford,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM02056,,,Romanza,https://www.musicshopeurope.fr/romanza-alf00bdm02056?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d5400
